label,phi,phi_over_pi,L,rank_by_w_loc5,mode_index,eigenphase,abs_eigenvalue_minus_1,w_loc3,w_loc5,P0,ipr,overlap_weight
paper_max_T300,1.0471975511965976,0.3333333333333333,220,8,121,-1.4459430065862222,2.220446049250313e-15,0.026368121754889614,0.035250474808454446,0.005512121940338082,0.002310947472950242,0.002563775438991421
paper_max_T300,1.0471975511965976,0.3333333333333333,220,9,110,-1.478777863807306,6.661338147750939e-16,0.026353051573275305,0.03522401395206969,0.005286863414210122,0.002305527765446667,0.002540146071279222
paper_max_T300,1.0471975511965976,0.3333333333333333,220,10,70,1.7038353142157203,5.10702591327572e-15,0.026292550717378158,0.03518047768646692,0.00553739206584865,0.0023119861885496805,0.002564480288924476
paper_max_T300,1.0471975511965976,0.3333333333333333,220,11,64,1.6545844129268095,6.439293542825908e-15,0.026291042156967467,0.03516075874406565,0.005208793110077143,0.0023040244328204986,0.002529680121560665
paper_max_T300,1.0471975511965976,0.3333333333333333,220,12,100,-1.4952463559893574,2.4424906541753444e-15,0.0262131306577973,0.035081724743987866,0.0051251463881577,0.002302519451312995,0.0025176029183655944
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,1,1,0.06624058943822345,3.9968028886505635e-15,0.9902715969706462,0.9987865133978125,0.3659735690128732,0.2734122208722626,0.2925304580430705
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,2,0,-3.0753520641515704,1.887379141862766e-15,0.990271596970646,0.9987865133978125,0.3659735690128727,0.2734122208722624,0.2925304580430701
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,3,2,2.65649614907389,2.6645352591003757e-15,0.9817170283212977,0.9945756709854456,0.21857591450533664,0.1854568106141008,0.0007863817003965507
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,4,39,-0.4850965045159015,3.774758283725532e-15,0.9817170283212977,0.9945756709854455,0.218575914505337,0.1854568106141008,0.0007863817003965657
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,5,24,1.5722748564989462,3.219646771412954e-15,0.06808108357438186,0.09192261607822831,0.012611771732216195,0.0063985658392095605,0.0071317493831132405
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,6,11,-1.5470284854423415,3.9968028886505635e-15,0.0679393233749698,0.0918600783747141,0.012987325661968814,0.00640029742866985,0.007096310730816186
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,7,9,-1.5915918654125787,1.5543122344752192e-15,0.06778458261668549,0.0915377316070965,0.012079481840960358,0.0063922773386330695,0.00709117570371695
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,8,26,1.61686656233725,2.55351295663786e-15,0.06737758964710368,0.09136738563754358,0.013194830832181698,0.006397310143675382,0.006991282549169866
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,9,22,1.5277434251799857,2.220446049250313e-15,0.06705292276389177,0.09071492724226421,0.01140972866838763,0.006382235644955603,0.006972980074679861
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,10,13,-1.5024137405397737,2.7755575615628914e-15,0.06643225893427253,0.09048432167925084,0.013231006026431751,0.006390053285238997,0.006827059269630431
refined_max_T6000,0.9285151620609833,0.29555555555555557,80,11,7,-1.6360888538832914,8.881784197001252e-16,0.0659119471592381,0.08949148032526803,0.010628929711481865,0.006369797420185031,0.006780685249948475
