label,sequence,phi,phi_over_pi,policy,T,T0,T1,v_fit,v_fit2,v_T,delta_v,deltaP_late_mean,deltaP_final,w_loc3,w_loc5,P0bar,x_mean_final,stable
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,300,200,250,-0.05354750247179237,-0.05354435789014425,-0.05356210604430953,4.326521487546531e-06,-0.0657859347579508,-0.06582567642061438,0.5267821391450794,0.5538987082643939,0.15954889691664131,-16.06863181329286,1
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,600,400,500,-0.0535444570506629,-0.05354495005873521,-0.05355300489403524,1.6929584212566073e-06,-0.06578885224884935,-0.06581081640285164,0.5268569869619052,0.5539175994265161,0.1587753130370766,-32.131802936421145,1
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,900,600,750,-0.05354418713182029,-0.05354413051107511,-0.05355000704543367,1.119999792242865e-06,-0.06578939843887495,-0.06580403017149627,0.5268796824655174,0.5539223892803385,0.15851466169451536,-48.1950063408903,1
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,1200,800,1000,-0.05354413039920747,-0.05354414493124887,-0.05354851411277643,8.663322431448628e-07,-0.0657895589376756,-0.06579933235412883,0.5268909485351053,0.5539247291279442,0.1583839664331552,-64.25821693533172,1
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,1500,1000,1250,-0.05354411441731452,-0.053544107916376135,-0.05354762090519213,6.728499390498688e-07,-0.0657896014139602,-0.06579568564478344,0.52689771068199,0.5539261311850665,0.15830542071497536,-80.32143135778819,1
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,2000,1333,1666,-0.053544104817741335,-0.0535440964342364,-0.05354673821119934,5.306122983148032e-07,-0.06578966273849193,-0.06579362836169417,0.5269239806414255,0.5539311845032906,0.15799009687747934,-107.09347642239868,1
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,3000,2000,2500,-0.05354410156455311,-0.05354409844256554,-0.053545849149700286,3.5636801427874065e-07,-0.06578969367895446,-0.06578760534321892,0.5269110276582083,0.5539287862300655,0.15814798838384755,-160.63754744910085,1
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,4000,2666,3333,-0.053544100932529724,-0.05354410084898808,-0.0535454136172845,2.6242528217840233e-07,-0.06578970223997485,-0.0657886114279761,0.5269143450304691,0.5539294382344537,0.15810851531874817,-214.181654469138,1
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,5000,3333,4166,-0.05354410048881267,-0.05354410076087129,-0.05354515216587805,2.0894429559464855e-07,-0.065789694806115,-0.06578992779146586,0.5269241481189836,0.5539312984117144,0.15799016966707696,-267.72576082939025,1
paper_max_T300,A,1.0471975511965976,0.3333333333333333,scaled,6000,4000,5000,-0.053544100152713305,-0.05354410012195606,-0.05354497723946699,1.7492641106453544e-07,-0.06578968817383755,-0.06579048982673458,0.5269175755496041,0.5539300348318,0.15806911288560668,-321.2698634368019,1
paper_max_T300,B,1.0471975511965976,0.3333333333333333,fixed,300,200,250,-0.038791551924111975,-0.03875175760480489,-0.03808467111398489,0.002829180912649047,-0.12539949412662668,-0.15021944111030383,0.7174810403447942,0.7300799562286638,0.28095549952192067,-11.425401334195467,1
paper_max_T300,B,1.0471975511965976,0.3333333333333333,fixed,600,200,250,-0.0375875596320811,-0.03750215036416468,-0.03739673066450292,0.0032991889781384953,-0.11513575993206954,-0.019529746915371293,0.7175517989534724,0.7300734626908565,0.2789131587081859,-22.438038398701753,1
paper_max_T300,B,1.0471975511965976,0.3333333333333333,fixed,900,200,250,-0.03761558151042516,-0.037593713435809924,-0.03798156546095762,0.002726075259621777,-0.11776419416457493,-0.24287354522350985,0.7175230445658517,0.7300486115723389,0.2785996299316375,-34.18340891486186,1
paper_max_T300,B,1.0471975511965976,0.3333333333333333,fixed,1200,200,250,-0.03761552785766223,-0.03760550778713106,-0.03750296408269402,0.0031929555599473983,-0.11860702764913107,-0.020119022990305324,0.7175087059326115,0.7300365279176659,0.27847302803258894,-45.00355689923282,1
