region,phi_grid_index,phi,phi_over_pi,region_center_phi,region_center_phi_over_pi,region_halfwidth,region_halfwidth_over_pi,policy,T,T0,T1,v_fit_A,v_fit_B,v_fit_ABB,v_fit2_A,v_fit2_B,v_fit2_ABB,v_T_A,v_T_B,v_T_ABB,delta_v_A,delta_v_B,delta_v_ABB,deltaP_late_mean_ABB,deltaP_final_ABB,w_loc3_ABB,w_loc5_ABB,P0bar_ABB,stable_A,stable_B,stable_ABB,strict_raw,drift_raw,strict_stage3,drift_stage3,pp_primary,pp_sensitivity,mismatch_sign,adv_v
max_region,2,0.8319402767839637,0.2648148148148148,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,1500,1000,1250,-0.051331060978284826,-0.07017993979858757,0.09678859958205613,-0.05133108336736512,-0.07026853115715768,0.09677629430338637,-0.051338177564418476,-0.07033720127965465,0.09677995876048792,1.4211385438375745e-06,0.00028233751286083075,0.0003102723727544249,0.3273301860566339,0.4026869779346528,0.5956212930546336,0.6017750434905564,0.1962832494458991,1,1,1,1,1,1,1,0,0,0,0.14811966056034095
max_region,2,0.8319402767839637,0.2648148148148148,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,3000,2000,2500,-0.051331059647499365,-0.07017117735872434,0.09679173471665142,-0.051331055242197485,-0.07017273464992725,0.09678655675401864,-0.05133460996600606,-0.0701777720119728,0.096782487555744,7.058739880105858e-07,0.00014674902421234204,0.00015218102954515922,0.32751518374788985,0.39678927035932055,0.5956159910827624,0.6017746764405444,0.19600212325440014,1,1,1,1,1,1,1,0,0,0,0.1481227943641508
max_region,3,0.8333947178272922,0.2652777777777777,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,1500,200,250,-0.05134579570490874,-0.06983079283651449,0.09697368760028544,-0.05134578347543125,-0.06982933790164678,0.09697357110119015,-0.05135282560766139,-0.06997204376797347,0.09696315328682184,3.378174984933202e-05,0.001475705378404038,0.0015143032447342553,0.32801520520781224,0.4049748635978896,0.5954124645450285,0.6015723815399617,0.1958433925802289,1,1,1,1,1,1,1,0,0,0,0.14831948330519418
max_region,3,0.8333947178272922,0.2652777777777777,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,3000,200,250,-0.05134575895437782,-0.06985272921537379,0.09697411217364953,-0.05134575573119753,-0.06985297416905256,0.09697409599606975,-0.05134928176723656,-0.06986170992497137,0.09696667300513215,3.732559027416066e-05,0.0015860392214061408,0.0015178229630445628,0.3279679420562295,0.402019091496081,0.5954115813427833,0.6015684197798727,0.19576272624624058,1,1,1,1,1,1,1,0,0,0,0.14831987112802736
max_region,3,0.8333947178272922,0.2652777777777777,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,1500,1000,1250,-0.05134575093661114,-0.06987979057556944,0.09697082772664842,-0.051345790569302434,-0.07000334929880836,0.0969619551122245,-0.05135282560766139,-0.06997204376797347,0.09696315328682184,1.42076406616648e-06,0.00022902722171909418,0.000313252400559072,0.32788188449964234,0.4049748635978896,0.5954113998884929,0.6015647170805796,0.1961674547624154,1,1,1,1,1,1,1,0,0,0,0.14831657866325956
max_region,3,0.8333947178272922,0.2652777777777777,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,3000,2000,2500,-0.051345744891221276,-0.06986079383950503,0.09697316285620271,-0.051345742937230654,-0.06982925255460191,0.09696885093675384,-0.05134928176723656,-0.06986170992497137,0.09696667300513215,7.079265246720534e-07,0.00015878988928538784,0.00015707922100856309,0.32805629830597344,0.402019091496081,0.595406553675967,0.6015644869857277,0.19588706775634665,1,1,1,1,1,1,1,0,0,0,0.14831890774742398
max_region,4,0.8348491588706209,0.2657407407407407,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,1500,200,250,-0.05136048624055892,-0.06952456222176648,0.09715462361336413,-0.05136047385849103,-0.06952352626881039,0.09715455861306412,-0.05136747500775842,-0.0695880472299777,0.09714539426136218,3.377883167762774e-05,0.0016052050395448936,0.0015226753816439398,0.3285731385395236,0.4067878148110493,0.5952015359688946,0.6013610692234831,0.19572723967360967,1,1,1,1,1,1,1,0,0,0,0.14851510985392305
max_region,4,0.8348491588706209,0.2657407407407407,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,3000,200,250,-0.051360450448774804,-0.06954784411271556,0.09715498539053308,-0.051360447205809553,-0.06954818926329391,0.09715497953741711,-0.05136395505451914,-0.06962630930419882,0.09714977382002786,3.729878491690736e-05,0.001566942965323781,0.0015270549403096217,0.3285203712899102,0.40605424771982046,0.5952008149346677,0.6013571596382333,0.19564685759533557,1,1,1,1,1,1,1,0,0,0,0.14851543583930787
max_region,4,0.8348491588706209,0.2657407407407407,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,1500,1000,1250,-0.05136044620330831,-0.06956725985840329,0.09715291210289755,-0.051360492852711104,-0.06966921756849177,0.09714810043148314,-0.05136747500775842,-0.0695880472299777,0.09714539426136218,1.4268834080330417e-06,0.0002830877040146951,0.0003174252356512447,0.3284370520516736,0.4067878148110493,0.5952002819942037,0.6013533460152968,0.1960512224613375,1,1,1,1,1,1,1,0,0,0,0.14851335830620585
max_region,4,0.8348491588706209,0.2657407407407407,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,3000,2000,2500,-0.05136043586295173,-0.06955691168861307,0.09715451647369533,-0.05136043695217602,-0.06953568238309696,0.09715191279017736,-0.05136395505451914,-0.06962630930419882,0.09714977382002786,7.102107183395989e-07,0.0001307010167560796,0.0001593159883009343,0.3286077585959853,0.40605424771982046,0.5951957294064288,0.601353264898263,0.19577111919995047,1,1,1,1,1,1,1,0,0,0,0.14851495233664705
max_region,5,0.8363035999139495,0.2662037037037037,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,1500,200,250,-0.05137518269270606,-0.06921825989154212,0.09733527355497475,-0.05137517015596125,-0.06921758732839917,0.09733526138800522,-0.05138213005026425,-0.0692290425044383,0.0973266139779587,3.384835446084561e-05,0.0016969243804039053,0.0015300852701748413,0.3291321712334577,0.408062668467421,0.5949894566798384,0.6011487541190872,0.1956105130746605,1,1,1,1,1,1,1,0,0,0,0.1487104562476808
max_region,5,0.8363035999139495,0.2662037037037037,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,3000,200,250,-0.05137514812150771,-0.06924453423540382,0.09733557559373249,-0.051375144860991824,-0.0692450082031155,0.09733558063074213,-0.051378634742180226,-0.0693400088423885,0.09733126508830953,3.734366254486837e-05,0.0015859580424537056,0.0015347363805256614,0.3290761459912558,0.40817370357074434,0.5949887658417095,0.6011448665245203,0.19553033290532504,1,1,1,1,1,1,1,0,0,0,0.1487107237152402
max_region,5,0.8363035999139495,0.2662037037037037,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,1500,1000,1250,-0.051375146392094354,-0.06924528234455513,0.09733479597621833,-0.05137518836210107,-0.06927841464587768,0.09733446583481163,-0.05138213005026425,-0.0692290425044383,0.0973266139779587,1.4288520230332225e-06,0.0003462108498318017,0.0003199028030861917,0.3289940309827719,0.408062668467421,0.5949879957015184,0.6011409601955879,0.19593465345522537,1,1,1,1,1,1,1,0,0,0,0.1487099423683127
max_region,5,0.8363035999139495,0.2662037037037037,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,3000,2000,2500,-0.05137513291774172,-0.06925696567392231,0.09733571177847258,-0.05137513544414132,-0.06927406306942317,0.09733534997638657,-0.051378634742180226,-0.0693400088423885,0.09733126508830953,7.074404472298679e-07,0.00015162199975056467,0.00016060102847652302,0.3291649142669972,0.40817370357074434,0.5949834649993594,0.6011409718482404,0.19565451441868445,1,1,1,1,1,1,1,0,0,0,0.14871084469621432
max_region,6,0.8377580409572781,0.26666666666666666,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,1500,200,250,-0.051389885131998415,-0.06891282393897605,0.09751563034393845,-0.05138987245312196,-0.06891252929782807,0.09751567173027179,-0.051396795230046505,-0.06892603252188341,0.09750678211357205,3.3898264918078014e-05,0.001718998069268493,0.0015365006193817504,0.3296913766118521,0.4087645714333577,0.5947762336265066,0.6009354392712465,0.1954932481149107,1,1,1,1,1,1,1,0,0,0,0.14890551547593686
