t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
1239,12,1.0471975511965976,0.3333333333333333,B,-46.107480153681536,0.41003427379295443,0.7241803760919386,0.7310234622260336,0.0
1240,12,1.0471975511965976,0.3333333333333333,B,-46.46791140328858,-0.0007058275851950513,0.7110217827007579,0.7291490119618903,0.5564770828313466
1241,12,1.0471975511965976,0.3333333333333333,B,-46.036528173629804,0.5462800238478425,0.7241766600960181,0.7310215591663628,0.0
1242,12,1.0471975511965976,0.3333333333333333,B,-46.54199836775341,-0.00014836623294323115,0.711000302853982,0.7291340165982954,0.5564660692936471
1243,12,1.0471975511965976,0.3333333333333333,B,-46.25200930293195,0.41551970619763623,0.7241795922318668,0.7310228914188679,0.0
1244,12,1.0471975511965976,0.3333333333333333,B,-46.71453517866779,-0.04711068552731762,0.7109838627697591,0.7291242466174714,0.5564489935090551
1245,12,1.0471975511965976,0.3333333333333333,B,-46.697527988143136,0.07030387836451191,0.7241636647745503,0.7310135331464711,0.0
1246,12,1.0471975511965976,0.3333333333333333,B,-46.94645810037754,-0.12272376506959318,0.7109869787964723,0.7291260249192263,0.5564533232872825
1247,12,1.0471975511965976,0.3333333333333333,B,-47.224360846992695,-0.350721908852367,0.7241425971618436,0.7310021031055642,0.0
1248,12,1.0471975511965976,0.3333333333333333,B,-47.174829240105126,-0.19660370466206648,0.7109737984715578,0.7291181027650782,0.55643848603966
1249,12,1.0471975511965976,0.3333333333333333,B,-47.651072366374734,-0.6784253316514915,0.7241401679835903,0.7310009164725,0.0
1250,12,1.0471975511965976,0.3333333333333333,B,-47.338183504247,-0.2391098642605743,0.7109423509137457,0.7290995550409858,0.5564028018216844
1251,12,1.0471975511965976,0.3333333333333333,B,-47.83654151219761,-0.781178305713886,0.7241358102915609,0.7309986165669626,0.0
1252,12,1.0471975511965976,0.3333333333333333,B,-47.40100314783351,-0.23313137219744498,0.710930983529503,0.7290922023723115,0.5563946099312022
1253,12,1.0471975511965976,0.3333333333333333,B,-47.73654295366559,-0.617743639272849,0.7241132873438142,0.7309858597040605,0.0
1254,12,1.0471975511965976,0.3333333333333333,B,-47.36836624540273,-0.18108996999695723,0.7109301630573867,0.7290919981256843,0.5563919935725288
1255,12,1.0471975511965976,0.3333333333333333,B,-47.421341663413386,-0.2537634299644136,0.7240966276572371,0.7309760615101746,0.0
1256,12,1.0471975511965976,0.3333333333333333,B,-47.28367687023892,-0.10391663440127322,0.7109112484251927,0.7290793613437984,0.5563779459593724
1257,12,1.0471975511965976,0.3333333333333333,B,-47.04784570569798,0.16454448392563492,0.7240959228743147,0.7309756865997361,0.0
1258,12,1.0471975511965976,0.3333333333333333,B,-47.21099153474077,-0.03255921879783122,0.7108864106926244,0.7290620788783714,0.5563649132131336
1259,12,1.0471975511965976,0.3333333333333333,B,-46.79635520729796,0.46915766318905794,0.7240876650070451,0.7309704577569841,0.0
1260,12,1.0471975511965976,0.3333333333333333,B,-47.20980776371722,0.00428671780951137,0.7108792301757407,0.7290578246980771,0.5563575056491273
1261,12,1.0471975511965976,0.3333333333333333,B,-46.79797532738348,0.5377520028987155,0.7240644011849355,0.730956723793524,0.0
1262,12,1.0471975511965976,0.3333333333333333,B,-47.31087621262948,-0.008184704951627264,0.7108770857250714,0.7290559477058871,0.5563578161459756
1263,12,1.0471975511965976,0.3333333333333333,B,-47.082299510433515,0.3427660956170631,0.7240510765038497,0.7309496049235392,0.0
1264,12,1.0471975511965976,0.3333333333333333,B,-47.50372367032912,-0.06493273920325807,0.7108523615012654,0.7290401918128918,0.5563352539962213
1265,12,1.0471975511965976,0.3333333333333333,B,-47.56534966843265,-0.03745787415735358,0.7240515677664483,0.7309499018055918,0.0
1266,12,1.0471975511965976,0.3333333333333333,B,-47.7411471842218,-0.14319676712397766,0.7108263391608401,0.7290251884097678,0.5563038005558905
1267,12,1.0471975511965976,0.3333333333333333,B,-48.083301449815465,-0.4501859336327703,0.7240380895050645,0.7309421864741036,0.0
1268,12,1.0471975511965976,0.3333333333333333,B,-47.95795342490713,-0.21151704651440473,0.7108256469861781,0.7290247338281783,0.556303516775646
1269,12,1.0471975511965976,0.3333333333333333,B,-48.45834836105887,-0.729674690253726,0.7240151804514706,0.7309293608643115,0.0
1270,12,1.0471975511965976,0.3333333333333333,B,-48.09731814398435,-0.24245725779775162,0.710819298119002,0.7290208589977526,0.5562959019670733
1271,12,1.0471975511965976,0.3333333333333333,B,-48.56999470364793,-0.7636582232322782,0.7240104478132785,0.7309264152063154,0.0
1272,12,1.0471975511965976,0.3333333333333333,B,-48.13351025559169,-0.22361665656738777,0.710794446098288,0.7290048277825525,0.5562743485899474
1273,12,1.0471975511965976,0.3333333333333333,B,-48.40369526939098,-0.5385011013339213,0.7240121829737618,0.7309272267425813,0.0
1274,12,1.0471975511965976,0.3333333333333333,B,-48.0820511475843,-0.1625151948330456,0.710783372066791,0.7289962921424952,0.5562733836419625
1275,12,1.0471975511965976,0.3333333333333333,B,-48.05648969388801,-0.14465621136681428,0.723998007979643,0.7309185923663091,0.0
1276,12,1.0471975511965976,0.3333333333333333,B,-47.99393504456562,-0.08372520002163192,0.7107884236257654,0.728999401616381,0.5562781913730765
1277,12,1.0471975511965976,0.3333333333333333,B,-47.69790585721307,0.25970973185117646,0.723982499258509,0.7309092109276194,0.0
1278,12,1.0471975511965976,0.3333333333333333,B,-47.93481392040124,-0.018905466871686954,0.7107819367048084,0.7289945740616687,0.5562750415465845
1279,12,1.0471975511965976,0.3333333333333333,B,-47.5022532444816,0.5121750815054854,0.7239840090782625,0.7309103828690583,0.0
1280,12,1.0471975511965976,0.3333333333333333,B,-47.958484394336594,0.005953955702708458,0.7107610962070547,0.7289809093710102,0.5562582136538625
1281,12,1.0471975511965976,0.3333333333333333,B,-47.57835322440128,0.5113550848100379,0.7239860376586118,0.7309113966953288,0.0
1282,12,1.0471975511965976,0.3333333333333333,B,-48.08572755264876,-0.019166299506872903,0.7107546189152054,0.7289782782055146,0.5562441362328154
1283,12,1.0471975511965976,0.3333333333333333,B,-47.92575432863403,0.2575994494354396,0.7239714540388877,0.7309029664885367,0.0
1284,12,1.0471975511965976,0.3333333333333333,B,-48.2956586564278,-0.08416487834962447,0.7107637490725025,0.728984147315611,0.5562511737914706
1285,12,1.0471975511965976,0.3333333333333333,B,-48.43515707182303,-0.14719610926586035,0.7239619749076291,0.7308979852650911,0.0
1286,12,1.0471975511965976,0.3333333333333333,B,-48.53412449863538,-0.16292035657261617,0.7107548196141947,0.728978582990764,0.5562412451071733
1287,12,1.0471975511965976,0.3333333333333333,B,-48.9321557268472,-0.5404323258929455,0.7239715226983897,0.7309032364981841,0.0
1288,12,1.0471975511965976,0.3333333333333333,B,-48.73557012509737,-0.2238269483100708,0.7107397279501532,0.728969261161009,0.5562258008502519
1289,12,1.0471975511965976,0.3333333333333333,B,-49.24737347389343,-0.7641704520405758,0.7239737982498904,0.7309042544615785,0.0
1290,12,1.0471975511965976,0.3333333333333333,B,-48.84920275274819,-0.24238293117493206,0.7107501792164516,0.7289745380674939,0.5562428727981875
1291,12,1.0471975511965976,0.3333333333333333,B,-49.28440898974561,-0.7285691778618923,0.7239629159065073,0.7308976597547645,0.0
1292,12,1.0471975511965976,0.3333333333333333,B,-48.85968435799704,-0.2111554336460679,0.7107629624078574,0.7289822335112948,0.556255725626834
1293,12,1.0471975511965976,0.3333333333333333,B,-49.058485266340654,-0.44790396867046767,0.7239651109079223,0.7308983955509362,0.0
1294,12,1.0471975511965976,0.3333333333333333,B,-48.793023783960265,-0.14270127914135872,0.7107564125252075,0.7289773942767498,0.5562524878598638
1295,12,1.0471975511965976,0.3333333333333333,B,-48.69064777678554,-0.03490529571521195,0.7239790649145824,0.7309064793868337,0.0
