t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
885,12,1.0471975511965976,0.3333333333333333,ABB,106.13676360223343,0.5128366648342566,0.5579610098868528,0.5613075999935057,0.0
886,12,1.0471975511965976,0.3333333333333333,ABB,106.45020140093803,0.464159901913624,0.5503144130126647,0.5602544886134074,0.3329690516161333
887,12,1.0471975511965976,0.3333333333333333,ABB,106.05227081693683,0.29556864894094853,0.5576570688653694,0.5609416327027612,0.0
888,12,1.0471975511965976,0.3333333333333333,ABB,106.59368862121198,0.4891977082448858,0.5538705840960001,0.560278690186731,0.39137957956601704
889,12,1.0471975511965976,0.3333333333333333,ABB,106.6774670529797,0.34933747331201126,0.5587639713908069,0.5610803210324846,0.0
890,12,1.0471975511965976,0.3333333333333333,ABB,106.61198072423139,0.4619410337645851,0.5444461412257484,0.5597018993789221,0.30050497479426036
891,12,1.0471975511965976,0.3333333333333333,ABB,106.9235639194803,0.5713045689050634,0.5577257587169667,0.5612374483302978,0.0
892,12,1.0471975511965976,0.3333333333333333,ABB,107.18923643092464,0.47251923355764375,0.5489472850749353,0.560222428045336,0.3380799226459609
893,12,1.0471975511965976,0.3333333333333333,ABB,106.85025097191772,0.3570105522752582,0.5570874559834724,0.560834431556686,0.0
894,12,1.0471975511965976,0.3333333333333333,ABB,107.32682436694488,0.49496900052686765,0.552916359391894,0.5601701763717678,0.3830742769995402
895,12,1.0471975511965976,0.3333333333333333,ABB,107.35846052321048,0.3146587550907467,0.5584809563842219,0.561088423096108,0.0
896,12,1.0471975511965976,0.3333333333333333,ABB,107.33501028378399,0.4631429547377943,0.5429307052647796,0.559538342276852,0.2917540259770768
897,12,1.0471975511965976,0.3333333333333333,ABB,107.60435361816008,0.534519094866786,0.5574793239090228,0.5612390033585094,0.0
898,12,1.0471975511965976,0.3333333333333333,ABB,107.85733764973116,0.44751467581747306,0.5496418321877938,0.5601899099138742,0.34537524031392974
899,12,1.0471975511965976,0.3333333333333333,ABB,107.54206531678545,0.34635646689298094,0.5568316960333402,0.5608447279004324,0.0
900,12,1.0471975511965976,0.3333333333333333,ABB,107.9907290645954,0.4674110434544493,0.5523924759062723,0.5602308105236095,0.4009531509543561
901,12,1.0471975511965976,0.3333333333333333,ABB,107.97803697551471,0.23726806449491017,0.5584041891137065,0.5611143800950746,0.0
902,12,1.0471975511965976,0.3333333333333333,ABB,107.98165707375453,0.42944695361160845,0.5450603149722051,0.5595099066695632,0.2924285725489425
903,12,1.0471975511965976,0.3333333333333333,ABB,108.22494966509288,0.4451369226124671,0.5574976664653044,0.5612902602147544,0.0
904,12,1.0471975511965976,0.3333333333333333,ABB,108.51501950813008,0.41803637248475234,0.551595380891655,0.5601723164195747,0.34619018215329744
905,12,1.0471975511965976,0.3333333333333333,ABB,108.16111552040172,0.27591222775983604,0.5571611221235726,0.5609115513412777,0.0
906,12,1.0471975511965976,0.3333333333333333,ABB,108.65166581285419,0.4386268445526391,0.5529148053992989,0.5603971481896836,0.4240588172577859
907,12,1.0471975511965976,0.3333333333333333,ABB,108.6540745185511,0.20752303188039228,0.5586667657003467,0.5611420818596055,0.0
908,12,1.0471975511965976,0.3333333333333333,ABB,108.63876084928039,0.4001232565967371,0.5482717776980957,0.5596623106141737,0.30157284799682044
909,12,1.0471975511965976,0.3333333333333333,ABB,108.90253413435087,0.4073685009505629,0.5577706066328579,0.5613408787266961,0.0
910,12,1.0471975511965976,0.3333333333333333,ABB,109.23604531148635,0.4185291368900843,0.5526511859060917,0.5602132308569128,0.33973326671171267
911,12,1.0471975511965976,0.3333333333333333,ABB,108.82646937975711,0.22778464989543634,0.5577068415844839,0.560980931203457,0.0
912,12,1.0471975511965976,0.3333333333333333,ABB,109.37949470146759,0.4421819904174302,0.5538849237628187,0.560479630045774,0.42557904297737176
