T,policy,phi_index,phi,phi_over_pi,T0,T1,v_fit_A,v_fit_B,v_fit_ABB,v_fit2_A,v_fit2_B,v_fit2_ABB,v_T_A,v_T_B,v_T_ABB,delta_v_A,delta_v_B,delta_v_ABB,deltaP_late_mean_ABB,deltaP_final_ABB,w_loc3_ABB,w_loc5_ABB,P0bar_ABB,stable_A,stable_B,stable_ABB,strict_raw,drift_raw,strict_stage3,drift_stage3,pp_primary,pp_sensitivity,mismatch_sign,adv_v
1500,fixed,47,4.101523742186674,1.3055555555555556,200,250,-0.06041254228976381,-0.007969311651136944,-0.17968106526194466,-0.060412005013647206,-0.007969413787838593,-0.17968173790434383,-0.060421539948252855,-0.008036363390571535,-0.17539481808520493,0.00010777523509228337,0.0036064393524837986,0.023069458030617968,-0.5838610847913511,-0.6564890047632774,0.3001290291531444,0.31825127316604956,0.05837174038556826,1,1,1,1,0,0,0,0,0,0,-0.1717117536108077
1500,fixed,48,4.1887902047863905,1.3333333333333333,200,250,-0.06077921640702492,-0.008443219654433773,-0.15149856170352663,-0.06077916542718499,-0.008443116476085063,-0.15150049264297305,-0.060772855023980235,-0.008496433969548065,-0.1478273580231768,6.24124320443703e-05,0.003424988569076767,0.019611834675844347,-0.5284375557885604,-0.6041029139688272,0.32554751130933557,0.3437817287904303,0.0659587421141354,1,1,1,1,0,0,0,0,0,0,-0.14305534204909287
1500,fixed,49,4.276056667386107,1.361111111111111,200,250,-0.060814123453815816,-0.009016601447246909,-0.10296445302855402,-0.06081412905645059,-0.009017255012773697,-0.10296287666096848,-0.06080864905767843,-0.008962147683756683,-0.10039412954056892,4.544444273222453e-05,0.003676682583134994,0.013282647861987198,-0.39073041685383175,-0.37307013429096525,0.3487233732595709,0.36697102030045387,0.07374572154189714,1,1,1,1,0,1,0,0,0,0,-0.09394785158130711
1500,fixed,50,4.363323129985823,1.3888888888888888,200,250,-0.060625264162348286,-0.009702589542183775,-0.04570328950219746,-0.06062527360439423,-0.00970445174770907,-0.045705272068101134,-0.06062020786946164,-0.009737997086634207,-0.04479714727386,3.758523340266495e-05,0.003445788221070686,0.00514070845167882,-0.17574929244953066,-0.18135607374095608,0.3574629655752405,0.3729680093642709,0.08026811402353615,1,1,1,1,0,1,0,0,0,0,-0.036000699960013684
1500,fixed,51,4.4505895925855405,1.4166666666666667,200,250,-0.06027087836722284,-0.010507056958871,-0.004544994502429464,-0.06027088072979071,-0.010508871964688409,-0.004520870058254311,-0.06026628511492405,-0.010544748707136991,-0.0046198926532860065,3.028800286353911e-05,0.0035465727060593026,0.00109251176096542,0.022490550676925403,0.0008444550813020424,0.3597386746409545,0.37108606244845826,0.08723194215717114,1,1,1,1,0,1,0,0,0,0,0.005962062456441537
1500,fixed,52,4.537856055185257,1.4444444444444444,200,250,-0.05978808421010162,-0.011498175620250375,0.011745529147819067,-0.059788077051015104,-0.01150120579261004,0.011757364566330752,-0.059784044728777366,-0.01147471080372604,0.011496907483388687,2.4147368779404987e-05,0.0034603191570442074,0.002979655625552677,0.038325866778071586,0.03803405203951127,0.4006896839143561,0.41560823201694747,0.1044230070852736,1,1,1,1,1,1,1,0,0,0,0.023243704768069442
1500,fixed,53,4.625122517784973,1.4722222222222223,200,250,-0.059203307617334264,-0.012682409707965718,0.008724184328593208,-0.059203291684045097,-0.012684187227910248,0.008746310759452395,-0.059199955576245904,-0.012693814504365965,0.008591738254548566,1.984606703540892e-05,0.0034104615180613404,0.0038527503478696812,-0.09575877080985158,-0.08010473732665868,0.6643685735045812,0.6990569195878239,0.1815312604569377,1,1,1,1,1,1,0,0,0,0,0.021406594036558924
1500,fixed,54,4.71238898038469,1.5,200,250,-0.058536499981783986,-0.014156885468555598,0.005076253735610981,-0.05853647901853483,-0.014157219150276722,0.005081276898649748,-0.05853398423170182,-0.014261307570296398,0.005000820497650075,1.470646080696525e-05,0.00343893079204014,0.004072506046094674,-0.15697081345900396,-0.0649177685694462,0.7319338433534143,0.7547901213210978,0.20812350273394603,1,1,0,1,1,1,0,0,0,0,0.01923313920416658
1500,fixed,55,4.799655442984406,1.5277777777777777,200,250,-0.057803393892954844,-0.015985368971180733,0.0010508601565908558,-0.05780337356552531,-0.01598234684135193,0.0010461620921461583,-0.057801695447931706,-0.016003849002443678,0.0005897725444917621,1.059784786229534e-05,0.0033327064682427687,0.003747866709463546,-0.17310011179157367,-0.339526972400249,0.746566425445243,0.7633431250207161,0.2185509729818872,1,1,0,1,1,1,0,0,0,0,0.01703622912777159
1500,fixed,56,4.886921905584122,1.5555555555555556,200,250,-0.057016902742485547,-0.01829077407818013,-0.002838955735245971,-0.05701688822241763,-0.018285258192748777,-0.002852843178308628,-0.05701608893174436,-0.018319154441250776,-0.0032577094090648854,5.856442108057025e-06,0.0033165678107626995,0.003377970942873885,-0.17829166555519946,-0.3434585266335964,0.7420449935759843,0.7558315857602269,0.22083480385541943,1,1,0,1,0,1,0,0,0,0,0.015451818342934161
1500,fixed,57,4.974188368183839,1.5833333333333333,200,250,-0.05618808468184322,-0.021251149227402753,-0.006355938333087276,-0.05618807772929928,-0.02124955536944442,-0.006372166972178906,-0.05618821840108065,-0.02141361210658235,-0.006333620755868357,2.922930957174885e-06,0.0031624172266179855,0.0033372572249037082,-0.17086252843626534,-0.03353092480163666,0.7270026824327314,0.7392172826377532,0.21871312400901927,1,1,0,1,0,1,0,0,0,0,0.014895210894315478
1500,fixed,58,5.061454830783555,1.611111111111111,200,250,-0.05532683745393543,-0.025152816172534006,-0.009493340158947969,-0.055326832740565726,-0.025161259730747357,-0.009509013689007573,-0.05532801885564647,-0.025058030861583425,-0.009482302670848547,7.750409405371528e-06,0.0033844049484335163,0.0029029398782610526,-0.15911032403015263,-0.04781368229665922,0.7038077713401619,0.7152847450352227,0.21180302601724993,1,1,1,1,0,1,0,0,0,0,0.015659476013586037
1500,fixed,59,5.148721293383272,1.6388888888888888,200,250,-0.05444246645859475,-0.030401479204656776,-0.012229669061343469,-0.05444245323977494,-0.03040139147300059,-0.012243511807126527,-0.05444473499080397,-0.030296076804116622,-0.01222765229309966,1.293737820850377e-05,0.0032040570785179835,0.002707163639789052,-0.14689247654277965,-0.06994936605805913,0.6728343012476748,0.6842047732231263,0.2000405086471669,1,1,1,1,0,1,0,0,0,0,0.01817181014331331
1500,fixed,60,5.235987755982989,1.6666666666666667,200,250,-0.05354415455974696,-0.03760431506429091,-0.014469049821706855,-0.05354412846325941,-0.03759775819624999,-0.014474412306937882,-0.053547620905191405,-0.03770303612153157,-0.01481922330358167,1.8811660605355662e-05,0.0029928835211098515,0.0021864827791617854,-0.1296144083563075,-0.329421798544455,0.6338609113324613,0.6455677057461272,0.18403850549453624,1,1,1,1,0,1,0,0,0,0,0.02313526524258406
1500,fixed,61,5.323254218582705,1.6944444444444444,200,250,-0.05264139912055759,-0.04773737025387216,-0.016151358451481454,-0.052641376586557195,-0.04774245677916354,-0.01614252810373266,-0.052646204820648905,-0.04783730973881156,-0.016460205852054363,2.563624389931296e-05,0.002544769989046944,0.0021288539202695515,-0.11237970838125354,-0.31090930129868344,0.5862545504498472,0.5988568145967816,0.16394536788194175,1,1,1,1,0,1,0,0,0,0,0.03158601180239071
1500,fixed,62,5.410520681182422,1.7222222222222223,200,250,-0.05174446763878325,-0.06197515794441666,-0.017143299204723034,-0.05174446686855302,-0.06198405243385462,-0.017130945010851203,-0.05175075471881343,-0.06211464232945028,-0.017096358504521243,3.3476244562943847e-05,0.0018671415203249456,0.0017829672750921122,-0.09565946738054953,-0.062366511628912935,0.529829099413698,0.5439193750363548,0.14082391180319256,1,1,1,1,0,1,0,0,0,0,0.03460116843406022
1500,fixed,63,5.497787143782138,1.75,200,250,-0.050864862960593386,-0.08011857486220421,-0.017282211889875474,-0.050864853628560296,-0.0801188703765967,-0.01729167975526652,-0.05087285246641412,-0.08018294596841344,-0.017376595117713833,4.299044679199199e-05,0.0006494400295791319,0.0019908562717411774,-0.07827090553021619,-0.16307863286707092,0.46534687550464804,0.4813771682922333,0.11635232992342526,1,1,1,1,0,1,0,0,0,0,0.03358265107071791
1500,fixed,64,5.585053606381854,1.7777777777777777,200,250,-0.0500155886059899,-0.09723040066214707,-0.016472832976186604,-0.050015566055977116,-0.09722986996772445,-0.01646816436451432,-0.050025488474269186,-0.09724549699253869,-0.016362383607849768,5.2905156766168415e-05,0.00017894984247322776,0.0016049653794934747,-0.05851402866623232,-0.01197436914103639,0.3943096161690893,0.4125960777015936,0.09269348668561085,1,1,1,1,0,1,0,0,0,0,0.03354275562980329
1500,fixed,65,5.672320068981571,1.8055555555555556,200,250,-0.049211497277769106,-0.11246738413226282,-0.014635046970551782,-0.04921156971205143,-0.11246774242938017,-0.014640601732832725,-0.049223679543653115,-0.11247025820220709,-0.014685901424455253,6.022578586346167e-05,5.233501121530704e-05,0.0018438171890086414,-0.03687706262500462,-0.12667556749057662,0.3187905684328588,0.33911770222269677,0.07160862048211078,1,1,1,1,0,1,0,0,0,0,0.03457645030721732
1500,fixed,66,5.759586531581287,1.8333333333333333,200,250,-0.04847008459201152,-0.12620143813780002,-0.011743518022312443,-0.04847001299465344,-0.12620155231070984,-0.011737694996323858,-0.048484845921504975,-0.12620082738930574,-0.011578643577720643,7.274681042612752e-05,3.1083624416755606e-05,0.0015873851066575614,-0.01786801580379077,0.034558031753622154,0.2380947764016144,0.25865852696386193,0.053845666188816664,1,1,1,1,0,1,0,0,0,0,0.036726566569699075
1500,fixed,67,5.8468529941810035,1.861111111111111,200,250,-0.047810477933182625,-0.13861604624607138,-0.007724719670876268,-0.04781046929252712,-0.1386161624814013,-0.0077310059761028175,-0.04782838725105842,-0.13861619654175675,-0.007571395066455013,9.734734426305319e-05,2.4938795451345808e-05,0.0011338313244169873,0.0022453269058183042,0.036748993817006415,0.140635016062363,0.1523476559067445,0.03828549269500405,1,1,1,1,0,1,0,0,0,0,0.040085758262306356
1500,fixed,68,5.93411945678072,1.8888888888888888,200,250,-0.04725434688227461,-0.14982865537293374,-0.004087064071706445,-0.04725439723864587,-0.14982926084135378,-0.004080758365656258,-0.047275945787028484,-0.14983505822877202,-0.004173280511066625,0.00010634554484397624,4.3894282049178335e-05,0.0007036402435858747,0.007110217846000569,-0.0028368866905180146,0.10019724935201527,0.10299458031152998,0.03209368631363566,1,1,1,1,0,1,0,0,0,0,0.04316728281056816
1500,fixed,69,6.021385919380437,1.9166666666666667,200,250,-0.04682189049822778,-0.15991822301464936,-0.0034660517873604225,-0.04682194844384378,-0.15991938357083174,-0.003465787097909894,-0.04684854764028077,-0.15993700535252567,-0.0035704737536204905,0.00014540067805143136,0.00011759429709140568,0.0007400180998004741,0.015209366590861107,0.003083160275147767,0.09336689777518781,0.0964642570260017,0.028894797705348283,1,1,1,1,0,1,0,0,0,0,0.04335583871086736
1500,fixed,70,6.1086523819801535,1.9444444444444444,200,250,-0.04653367175068925,-0.1688896799810413,-0.005352058697743085,-0.04653318180062607,-0.16889215324038245,-0.0053544918870335,-0.04656419363099701,-0.16892936846450501,-0.005464969135668551,0.00015414625830689754,0.0002492152300198891,0.0009119213883624763,0.03253163700512725,0.022377399529341757,0.08053106426375453,0.08586544673840256,0.022826426314783533,1,1,1,1,0,1,0,0,0,0,0.04118161305294617
1500,fixed,71,6.19591884457987,1.9722222222222223,200,250,-0.04638516066420156,-0.1764203376688325,-0.010854124816614267,-0.04638573729423372,-0.1764199708300871,-0.010860570606352284,-0.04642503685083312,-0.17648681113104625,-0.010918128088833308,0.00021898956507609285,0.00038378027335361775,0.000979861871937715,0.0568179363440144,0.0518845354961045,0.04570405334793049,0.05488991499309546,0.010345603696003399,1,1,1,1,0,1,0,0,0,0,0.03553103584758729
300,scaled,0,0.0,0.0,200,250,-0.0463583754400093,-0.18038370487442573,-0.012772412970832666,-0.04635179467036207,-0.18044255482390587,-0.012397277881345608,-0.04658884577161794,-0.1810579742848214,-0.011384537953393385,6.427117527860876e-05,0.00015946080904186144,0.0007850816360159933,0.08865627729897582,0.09418732224753745,0.05066042936456702,0.09733808852148038,0.00468923897400768,1,1,1,1,0,1,0,0,0,1,0.03358596246917663
300,scaled,1,0.08726646259971647,0.027777777777777776,200,250,-0.04636685114809397,-0.17627585968395018,-0.003414834377128977,-0.046364964657788665,-0.17634815284980418,-0.0033098022269629633,-0.04657877040633269,-0.1767645926092611,-0.002191641631417897,6.525600957674876e-05,0.00011237714702183599,0.001042565440952109,0.0748538378970608,0.1037312777885191,0.20323103190508574,0.2533400684846012,0.04492868382963595,1,1,1,1,0,1,0,0,0,0,0.04295201677096499
300,scaled,2,0.17453292519943295,0.05555555555555555,200,250,-0.04653840710503889,-0.1686349447203711,0.0062383175838135576,-0.04655130387583641,-0.1686108652938483,0.0066670388918365535,-0.04667026880996776,-0.16907916195664865,0.007430896520618817,4.807107933563204e-05,9.94217378761375e-05,0.0009612752166682356,0.09074240469384492,0.13981518224918038,0.4209722041558519,0.4497764923354436,0.12042222983477774,1,1,1,1,1,1,0,0,0,0,0.05277672468885245
300,scaled,3,0.2617993877991494,0.08333333333333333,200,250,-0.04684748156591992,-0.15975996714836405,0.016701003899870837,-0.04683015530920592,-0.1596967489656568,0.016552761521411677,-0.04696376905824982,-0.15999883052070782,0.017923679571335626,3.017926008231503e-05,5.576912890911667e-05,0.0008661270010582728,0.11968188182242821,0.17757653622413822,0.522991114961904,0.540617263479828,0.16329245866767766,1,1,1,1,1,1,1,0,0,0,0.06354848546579075
300,scaled,4,0.3490658503988659,0.1111111111111111,200,250,-0.0472252843556424,-0.14978147411570308,0.02861037207215754,-0.04725427346088406,-0.1500584501397882,0.026625182090650748,-0.04735543207337153,-0.14987100871158116,0.02921096433649785,2.6859258500766536e-05,3.843726555138871e-05,0.0008911165431357768,0.1398742637065616,0.21001121145897772,0.5721073449402722,0.5843767879333036,0.18659300823520314,1,1,1,1,1,1,1,0,0,0,0.07583565642779994
300,scaled,5,0.4363323129985824,0.1388888888888889,200,250,-0.04782295209925813,-0.13857841476653973,0.040251064808847554,-0.047779662469739435,-0.13857703507052854,0.03778045440400208,-0.04790082053128687,-0.1386030475742587,0.041186798816893716,2.49140640349102e-05,3.569124688909686e-05,0.0010830720514190054,0.16757831556572167,0.24492376294396673,0.5974221290600132,0.6077382373719546,0.19906718489258543,1,1,1,1,1,1,1,0,0,0,0.08807401690810568
300,scaled,6,0.5235987755982988,0.16666666666666666,200,250,-0.048479297388578445,-0.1261789999099339,0.052779292594430934,-0.04850484431471427,-0.12619778586404004,0.051274311481980535,-0.04854718629748194,-0.12620908271687284,0.053737876189001055,1.0406434448870239e-05,3.933895198354742e-05,0.0011408278601500385,0.2046156187515782,0.2728823757758125,0.6106049695275485,0.6188453932698209,0.2058880519761547,1,1,1,1,1,1,1,0,0,0,0.10125858998300938
300,scaled,7,0.6108652381980153,0.19444444444444445,200,250,-0.04920499250386199,-0.11240735804163475,0.06646512511135258,-0.049237437264895136,-0.11251273932237808,0.066494187506152,-0.04927401565599525,-0.11248955729994109,0.06645661258107192,9.889673521390474e-06,5.1405038088078725e-05,0.0011972061438216969,0.23866461858383334,0.2936584605683016,0.613505776453006,0.6206739094981832,0.20763076770000233,1,1,1,1,1,1,1,0,0,0,0.11567011761521456
300,scaled,8,0.6981317007977318,0.2222222222222222,200,250,-0.050019714105397795,-0.09721634602385378,0.07895283461979875,-0.05001390643061857,-0.0968872757085438,0.07948159881921593,-0.050065892612101606,-0.09724296299211274,0.07899806597923269,1.2501018934324426e-05,0.0001814838428992882,0.001260185682378706,0.2789593382702112,0.339382648519218,0.6099492361795654,0.616579982965531,0.20571142815256466,1,1,1,1,1,1,1,0,0,0,0.12897254872519653
300,scaled,9,0.7853981633974483,0.25,200,250,-0.050862898067860755,-0.08034174586747714,0.0909631237214067,-0.05085410299210953,-0.08113022502179565,0.09085219163066426,-0.05090548853560185,-0.08055285251039346,0.0908530684796334,1.0354377604479548e-05,0.000583275162475097,0.001515807712051384,0.310567112593382,0.3877107932364461,0.6017875346041333,0.6080283668506897,0.20117445080433424,1,1,1,1,1,1,1,0,0,0,0.14182602178926745
300,scaled,10,0.8726646259971648,0.2777777777777778,200,250,-0.051741932457846924,-0.06138123193574017,0.10162424667594493,-0.051736665909507415,-0.0636698764717674,0.10174354718914295,-0.0517770684667728,-0.061673499939123744,0.10149449310756428,7.162496603145552e-06,0.002308283910651465,0.0014119679107222477,0.34414325102871995,0.3962830288866049,0.5893137358401742,0.5955725126075339,0.1942877492801354,1,1,1,1,1,1,1,0,0,0,0.15336617913379186
300,scaled,11,0.9599310885968813,0.3055555555555556,200,250,-0.05264380443472875,-0.047235916365386856,0.11140307072933638,-0.052639132202733536,-0.04730700878424266,0.11175917299828454,-0.05266674960034832,-0.04720499591389061,0.1114199936107212,5.091464199150075e-06,0.003177083813967828,0.001864044491522207,0.373660704127894,0.4573935695724944,0.5732802224480572,0.5796775620988086,0.18572815642529122,1,1,1,1,1,1,1,0,0,0,0.15863898709472324
300,scaled,12,1.0471975511965976,0.3333333333333333,200,250,-0.05354750247179236,-0.03879155192411198,0.12039081438978931,-0.053544357890144195,-0.038751757604804885,0.1205351366268142,-0.05356210604430953,-0.0380846711139849,0.11994142632459945,4.3265214875604086e-06,0.002829180912649054,0.0021343872574163536,0.4029896939324042,0.4908002537713054,0.5539169355050063,0.5606677055645829,0.17583604833778338,1,1,1,1,1,1,1,0,0,0,0.15918236631390129
300,scaled,13,1.1344640137963142,0.3611111111111111,200,250,-0.054442847635631245,-0.02999410799805771,0.12777511300575245,-0.05443953006642285,-0.02797421656787126,0.12742966297153055,-0.054452865907130804,-0.030528923068463113,0.12688005358124524,4.8064618810156334e-06,0.002971210814171465,0.0020218314152929406,0.42919820009806103,0.4991322160739372,0.5314804510265617,0.5387990343964889,0.16515966784435138,1,1,1,1,1,1,1,0,0,0,0.15776922100381016
300,scaled,14,1.2217304763960306,0.3888888888888889,200,250,-0.0553247404883644,-0.025108591631445788,0.1332428064093211,-0.05531951608610325,-0.030490307885248574,0.1326030493449575,-0.05533149833030388,-0.0257979400025756,0.13212422048040803,4.270934748348831e-06,0.0036214394866787257,0.0019942198802024025,0.45252926207517974,0.5128827072694262,0.5061850042413817,0.5143081633772257,0.15396797869682013,1,1,1,1,1,1,1,0,0,0,0.1583513980407669
300,scaled,15,1.3089969389957472,0.4166666666666667,200,250,-0.05618693575968366,-0.020840523118042357,0.136319526498926,-0.05618308836297645,-0.018983336944333004,0.1357542523484966,-0.05618957611226299,-0.02076848330804654,0.1351907850634845,2.8053525495952414e-06,0.003796307383908737,0.0022115625365627667,0.4730007685640123,0.5401461886015804,0.47810289712901616,0.4873638446509443,0.14240853043810978,1,1,1,1,1,1,1,0,0,0,0.15716004961696836
300,scaled,16,1.3962634015954636,0.4444444444444444,200,250,-0.05701828477077259,-0.017701220945801906,0.1361164102744745,-0.057016889626653924,-0.01224312644999714,0.13598129025205882,-0.057013750353000874,-0.018201593893987542,0.1352658496546521,3.5178633648325075e-06,0.0034341283580259577,0.0026201060891198613,0.48893253991447766,0.5778767531343256,0.446714153894349,0.45779647800402,0.13041180543250272,1,1,1,1,1,1,1,0,0,0,0.1538176312202764
300,scaled,17,1.48352986419518,0.4722222222222222,200,250,-0.05780496521255997,-0.016327215514569733,0.13136491826308902,-0.05780044150330927,-0.014931355401142632,0.1318916329789055,-0.05779340852689071,-0.016514333887082077,0.1312388245115365,2.9436627840204177e-06,0.0036474132396243884,0.0030174096242171766,0.49667252086192304,0.6114074492403815,0.41011722921735144,0.4245263507040847,0.11742396871285084,1,1,1,1,1,1,1,0,0,0,0.14769213377765875
300,scaled,18,1.5707963267948966,0.5,200,250,-0.05853787724443368,-0.01537245883580584,0.12083352057243696,-0.058533447967914716,-0.018724238873111566,0.1221545264431208,-0.05852412901204275,-0.01470538821812631,0.12197512006722863,4.851241148393082e-06,0.0038830114398700384,0.003127707654219547,0.4887429122042967,0.6139369859316708,0.3631102307356258,0.3835700230767689,0.10164341762837274,1,1,1,1,1,1,1,0,0,0,0.1362059794082428
300,scaled,19,1.658062789394613,0.5277777777777778,200,250,-0.059206225346289186,-0.01405731302903109,0.10517735958086429,-0.05921077409256328,-0.019186882442206496,0.10696393054714527,-0.0591884978427584,-0.012911764433836778,0.10741251872359242,8.388333548214888e-06,0.003628411447532098,0.002699833514262312,0.44333960015335044,0.5274782351264266,0.2877842118760862,0.3176255167396155,0.07691812230898809,1,1,1,1,1,1,1,0,0,0,0.11923467260989537
300,scaled,20,1.7453292519943295,0.5555555555555556,200,250,-0.05978887172875736,-0.012421587127406559,0.08754665182895749,-0.05979423148618227,-0.016659500715753034,0.08717780801373652,-0.05976508183629585,-0.011396568526418344,0.08881008112617107,5.827004286099169e-06,0.0035384614343518996,0.0014158673768091268,0.30407787419928295,0.2630743089714058,0.10664138363711013,0.13082946989108843,0.023399834599169077,1,1,1,1,1,1,1,0,1,0,0.09996823895636404
300,scaled,21,1.832595714594046,0.5833333333333333,200,250,-0.06026855105539641,-0.01075437868721346,0.07698926136360205,-0.06027400202447361,-0.012833816064730342,0.07855648661895566,-0.060249098686249954,-0.010234462235138117,0.0775622032710324,1.3101574189863796e-05,0.0038568591780581817,0.001519745484794624,0.14116907807746898,0.16911574739350044,0.17974175791019614,0.21460319535670586,0.029534813109001908,1,1,1,1,1,1,1,0,0,0,0.08774364005081552
300,scaled,22,1.9198621771937625,0.6111111111111112,200,250,-0.06062439660119534,-0.00927269922930194,0.08582002434769158,-0.06064198259431667,-0.009050580590172552,0.08329972750989201,-0.06060340978031976,-0.009375168937423645,0.07898933188089442,2.0787144260132895e-05,0.0038086163702812266,0.001692185133393878,0.3959254448855311,0.3207243440857733,0.42043449762842877,0.4607320663500785,0.09037373957102533,1,1,1,1,1,1,1,0,0,0,0.09509272357699353
300,scaled,23,2.007128639793479,0.6388888888888888,200,250,-0.06080791051836194,-0.008066679766814864,0.0824753285087305,-0.06080639034346306,-0.005951953945187535,0.08213602446474778,-0.06077304319691392,-0.008735938002441877,0.08120087598974642,3.0488071250472926e-05,0.0039028922644498577,0.0019586399516602765,0.4870947551215703,0.29562803297033746,0.5452099077582043,0.5754061606002092,0.1334858370106618,1,1,1,1,1,0,0,0,0,0,0.09054200827554537
300,scaled,24,2.0943951023931953,0.6666666666666666,200,250,-0.06077079706357609,-0.007140162420516706,0.08723508993014716,-0.060712319185426585,-0.0037073732291169237,0.0836406999235703,-0.060755328069866256,-0.008245544534519618,0.08184571810745678,4.4885477930294015e-05,0.0036758780041051004,0.0023747546114090134,0.5694249972587851,0.3024891745583067,0.6232221553069319,0.6468199341902213,0.1679359678278305,1,0,1,1,1,0,0,0,0,0,0.09437525235066387
300,scaled,25,2.1816615649929116,0.6944444444444444,200,250,-0.06044640153458264,-0.006455224659029939,0.08407384151583056,-0.06037722026062425,-0.002236830862495979,0.08505978203924691,-0.060496032854980904,-0.007854496480262051,0.08053204063139963,0.0001485671854441345,0.0037883062627932906,0.004106923285056019,0.5768609270328764,0.6935975536151175,0.6728093904875277,0.693882978639816,0.18621760991856834,1,0,1,1,1,0,0,0,0,0,0.09052906617486049
300,scaled,26,2.2689280275926285,0.7222222222222222,200,250,-0.059695440727080704,-0.0059611627193871695,0.0754383489655856,-0.059814031840755684,-0.001373146678961897,0.07262801081254776,-0.05988697634489905,-0.007531898241308935,0.06908217688127702,0.0002878122499705843,0.003671973584705758,0.003160276903956108,0.5623938155307129,0.24576564934480133,0.7084475661595476,0.7278517105211136,0.20430247372982974,1,0,1,1,1,0,0,0,0,0,0.08139951168497277
300,scaled,27,2.356194490192345,0.75,200,250,-0.05879398268423525,-0.00561019816897865,0.06202267378004695,-0.05913441732736915,-0.0009462434488447509,0.06292300187645967,-0.059043973763542826,-0.007259571183631035,0.05993144095314436,0.00041245807771400633,0.0034355844011221227,0.003267854735932413,0.5382034059202118,0.5334971662984269,0.733158639776241,0.7528875818362036,0.21522971735565777,1,0,1,1,1,0,0,0,0,0,0.0676328719490256
300,scaled,28,2.443460952792061,0.7777777777777778,200,250,-0.05786757564956485,-0.0053634487691371305,0.04874306067206448,-0.05758882133123282,-0.0008083997721262629,0.04683421042725297,-0.05800891311889274,-0.007027121441598588,0.04826983586073736,0.0003787278294306168,0.0035425703269091023,0.0039008231581652147,0.5230978773868551,0.6578922821783488,0.7489712394881723,0.7705294087549124,0.2170786453036741,1,0,1,1,1,0,0,0,0,0,0.05410650944120161
300,scaled,29,2.5307274153917776,0.8055555555555555,200,250,-0.0568044129350506,-0.005191166310825921,0.034637843074774965,-0.05670765491494848,-0.0008482797267539357,0.039658565276304535,-0.05673743890474202,-0.00682861883301066,0.03309021925405247,0.0005183944757380932,0.0035856555329396517,0.0029117208007647805,0.49953757758524936,0.31199394070760217,0.754118452753699,0.7794017595261591,0.22096738047509135,1,0,1,1,1,0,0,0,0,0,0.03982900938560088
300,scaled,30,2.6179938779914944,0.8333333333333334,200,250,-0.05604897504518538,-0.005071188614549539,0.020760826673440633,-0.05626988355251878,-0.0009854931425558025,0.021402227176150316,-0.05625146249945481,-0.006660592991544273,0.020126820456261962,0.0004872152333108698,0.0036886205932789066,0.004515347311083117,0.47362453972973867,0.11633046336673547,0.7534079492143606,0.7812994731599457,0.21940094639155855,1,0,1,1,1,0,0,0,0,0,0.025832015287990173
300,scaled,31,2.705260340591211,0.8611111111111112,200,250,-0.05522440812872744,-0.004987899715820058,0.008502905094915046,-0.05511022425585891,-0.0011627762117020785,0.0002566879517698212,-0.055061486753594055,-0.006520906323705452,0.013083756567215117,0.000604935891046425,0.003731247008265004,0.004118748567855227,0.4601237240485485,0.2652129613196633,0.7090203693171573,0.7426309549663361,0.20777737795848975,1,0,0,1,1,0,0,0,0,0,0.013490804810735104
300,scaled,32,2.792526803190927,0.8888888888888888,200,250,-0.05450652809822009,-0.004930808958211916,0.013396372798342793,-0.054253558850507366,-0.001343374628078432,0.012127399498635463,-0.054852430572814456,-0.006408153887451272,0.015783463772297862,0.0006210452158821322,0.003737979595696225,0.0018690678776453126,0.4548575069526304,0.4811551591142465,0.5958637490548305,0.6221043528731302,0.18232422659770645,1,0,1,1,1,0,0,0,0,0,0.01832718175655471
300,scaled,33,2.8797932657906435,0.9166666666666666,200,250,-0.05400385010092822,-0.004892458780061063,0.0251324565843694,-0.05426775621324585,-0.001502920653571161,0.025663585126860608,-0.054081364690768026,-0.006321359899190779,0.023703382412393514,0.0003968542265526398,0.0037274168366846845,0.0013111261592678378,0.4554328423819321,0.4391645087211742,0.5087059514338403,0.52380169522487,0.15400688683344535,1,0,1,1,1,0,0,0,0,0,0.030024915364430464
300,scaled,34,2.96705972839036,0.9444444444444444,200,250,-0.05357241173884506,-0.004867829306734886,0.035881461074350564,-0.05387315504109542,-0.0016252389422728587,0.03677319730969009,-0.053449819510149404,-0.006259832856068718,0.03228243612556367,0.0006449433827163467,0.003711862950667053,0.0013139972888718647,0.43152022723649636,0.415875239481976,0.465769775916552,0.48211054157834193,0.13283399370169624,1,0,1,1,1,0,0,0,0,0,0.04074929038108545
300,scaled,35,3.0543261909900767,0.9722222222222222,200,250,-0.05331803603540494,-0.004854216471322952,0.04310054248053058,-0.053488785384513356,-0.0017019412907867764,0.04289115171552784,-0.053229947340880365,-0.006223101284297271,0.03897372776805032,0.0006480182598971734,0.003699051334651187,0.0008881016633198319,0.3880377695304111,0.34969842811744967,0.4166701577195976,0.43387166788782094,0.11016587762918693,1,0,1,1,1,0,0,0,0,0,0.047954758951853534
